ecad_id,Asset_id,Program/product,term,Mortgage Outstanding Balance,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit
1701601967,,,,,,,,,,,,,,,,
1701601968,,,,,,,,,,,,,,,,
1701601969,,,,,,,,,,,,,,,,
1701601970,,,,,,,,,,,,,,,,
1701601971,,,,,,,,,,,,,,,,
1701601972,,,,,,,,,,,,,,,,
1701601973,,,,,,,,,,,,,,,,
1701601974,,,,,,,,,,,,,,,,
1701601975,,,,,,,,,,,,,,,,
1701601976,,,,,,,,,,,,,,,,
1701601977,,,,,,,,,,,,,,,,
1701601978,,,,,,,,,,,,,,,,
1701601979,,,,,,,,,,,,,,,,
1701601980,,,,,,,,,,,,,,,,
1701601981,,,,,,,,,,,,,,,,
1701601982,,,,,,,,,,,,,,,,
1701601983,,,,,,,,,,,,,,,,
1701601984,,,,,,,,,,,,,,,,
1701601985,,,,,,,,,,,,,,,,
1701601986,,,,,,,,,,,,,,,,
1701601987,,,,,,,,,,,,,,,,
1701601988,,,,,,,,,,,,,,,,
1701601989,,,,,,,,,,,,,,,,
1701601990,,,,,,,,,,,,,,,,
1701601991,,,,,,,,,,,,,,,,
1701601992,,,,,,,,,,,,,,,,
1701601993,,,,,,,,,,,,,,,,
1701601994,,,,,,,,,,,,,,,,
1701601995,,,,,,,,,,,,,,,,
1701601996,,,,,,,,,,,,,,,,
1701601997,,,,,,,,,,,,,,,,
1701601998,,,,,,,,,,,,,,,,
1701601999,,,,,,,,,,,,,,,,
1701602000,,,,,,,,,,,,,,,,
1701602001,,,,,,,,,,,,,,,,
1701602002,,,,,,,,,,,,,,,,
1701602003,,,,,,,,,,,,,,,,
1701602004,,,,,,,,,,,,,,,,
1701602005,,,,,,,,,,,,,,,,
1701602006,,,,,,,,,,,,,,,,
1701602008,,,,,,,,,,,,,,,,
1701602009,,,,,,,,,,,,,,,,
1701602010,,,,,,,,,,,,,,,,
1701602011,,,,,,,,,,,,,,,,
1701602012,,,,,,,,,,,,,,,,
1701602013,,,,,,,,,,,,,,,,
1701602014,,,,,,,,,,,,,,,,
1701602015,,,,,,,,,,,,,,,,
1701602016,,,,,,,,,,,,,,,,
1701602017,,,,,,,,,,,,,,,,
1701602018,,,,,,,,,,,,,,,,
1701602019,,,,,,,,,,,,,,,,
1701602020,,,,,,,,,,,,,,,,
1701602021,,,,,,,,,,,,,,,,
1701602022,,,,,,,,,,,,,,,,
1701602023,,,,,,,,,,,,,,,,
1701602024,,,,,,,,,,,,,,,,
1701602025,,,,,,,,,,,,,,,,
1701602026,,,,,,,,,,,,,,,,
1701602027,,,,,,,,,,,,,,,,
1701602028,,,,,,,,,,,,,,,,
1701602029,,,,,,,,,,,,,,,,
1701602030,,,,,,,,,,,,,,,,
1701602031,,,,,,,,,,,,,,,,
1701602032,,,,,,,,,,,,,,,,
1701602033,,,,,,,,,,,,,,,,
1701602034,,,,,,,,,,,,,,,,
1701602035,,,,,,,,,,,,,,,,
1701602036,,,,,,,,,,,,,,,,
1701602037,,,,,,,,,,,,,,,,
1701602038,,,,,,,,,,,,,,,,
1701602039,,,,,,,,,,,,,,,,
1701602040,,,,,,,,,,,,,,,,
1701602041,,,,,,,,,,,,,,,,
1701602042,,,,,,,,,,,,,,,,
1701602043,,,,,,,,,,,,,,,,
1701602044,,,,,,,,,,,,,,,,
1701602045,,,,,,,,,,,,,,,,
1701602046,,,,,,,,,,,,,,,,
1701602047,,,,,,,,,,,,,,,,
1701602048,,,,,,,,,,,,,,,,
1701602049,,,,,,,,,,,,,,,,
1701602050,,,,,,,,,,,,,,,,
1701602051,,,,,,,,,,,,,,,,
1701602052,,,,,,,,,,,,,,,,
1701602053,,,,,,,,,,,,,,,,
1701602054,,,,,,,,,,,,,,,,
1701602055,,,,,,,,,,,,,,,,
1701602056,,,,,,,,,,,,,,,,
1701602057,,,,,,,,,,,,,,,,
1701602058,,,,,,,,,,,,,,,,
1701602060,,,,,,,,,,,,,,,,
1701602061,,,,,,,,,,,,,,,,
1701602062,,,,,,,,,,,,,,,,
1701602063,,,,,,,,,,,,,,,,
1701602064,,,,,,,,,,,,,,,,
1701602065,,,,,,,,,,,,,,,,
1701602066,,,,,,,,,,,,,,,,
1701602067,,,,,,,,,,,,,,,,
1701602068,,,,,,,,,,,,,,,,
1701602069,,,,,,,,,,,,,,,,
1701602070,,,,,,,,,,,,,,,,
1701602071,,,,,,,,,,,,,,,,
1701602072,,,,,,,,,,,,,,,,
1701602073,,,,,,,,,,,,,,,,
1701602074,,,,,,,,,,,,,,,,
1701602075,,,,,,,,,,,,,,,,
1701602076,,,,,,,,,,,,,,,,
1701602077,,,,,,,,,,,,,,,,
1701602078,,,,,,,,,,,,,,,,
1701602079,,,,,,,,,,,,,,,,
1701602080,,,,,,,,,,,,,,,,
1701602081,,,,,,,,,,,,,,,,
1701602082,,,,,,,,,,,,,,,,
1701602083,,,,,,,,,,,,,,,,
1701602084,,,,,,,,,,,,,,,,
1701602085,,,,,,,,,,,,,,,,
1701602086,,,,,,,,,,,,,,,,
1701602087,,,,,,,,,,,,,,,,
1701602088,,,,,,,,,,,,,,,,
1701602089,,,,,,,,,,,,,,,,
1701602090,,,,,,,,,,,,,,,,
1701602091,,,,,,,,,,,,,,,,
1701602092,,,,,,,,,,,,,,,,
1701602093,,,,,,,,,,,,,,,,
1701602094,,,,,,,,,,,,,,,,
1701602095,,,,,,,,,,,,,,,,
1701602096,,,,,,,,,,,,,,,,
1701602097,,,,,,,,,,,,,,,,
1701602098,,,,,,,,,,,,,,,,
1701602099,,,,,,,,,,,,,,,,
1701602100,,,,,,,,,,,,,,,,
1701602101,,,,,,,,,,,,,,,,
1701602102,,,,,,,,,,,,,,,,
1701602103,,,,,,,,,,,,,,,,
1701602104,,,,,,,,,,,,,,,,
1701602105,,,,,,,,,,,,,,,,
1701602106,,,,,,,,,,,,,,,,
1701602107,,,,,,,,,,,,,,,,
1701602108,,,,,,,,,,,,,,,,
1701602109,,,,,,,,,,,,,,,,
1701602110,,,,,,,,,,,,,,,,
1701602111,,,,,,,,,,,,,,,,
1701602112,,,,,,,,,,,,,,,,
1701602113,,,,,,,,,,,,,,,,
1701602114,,,,,,,,,,,,,,,,
1701602115,,,,,,,,,,,,,,,,
1701602116,,,,,,,,,,,,,,,,
1701602117,,,,,,,,,,,,,,,,
1701602118,,,,,,,,,,,,,,,,
1701602119,,,,,,,,,,,,,,,,
1701602120,,,,,,,,,,,,,,,,
1701602121,,,,,,,,,,,,,,,,
1701602122,,,,,,,,,,,,,,,,
1701602123,,,,,,,,,,,,,,,,
1701602124,,,,,,,,,,,,,,,,
1701602125,,,,,,,,,,,,,,,,
1701602126,,,,,,,,,,,,,,,,
1701602127,,,,,,,,,,,,,,,,
1701602128,,,,,,,,,,,,,,,,
1701602129,,,,,,,,,,,,,,,,
1701602130,,,,,,,,,,,,,,,,
1701602131,,,,,,,,,,,,,,,,
1701602132,,,,,,,,,,,,,,,,
1701602133,,,,,,,,,,,,,,,,
1701602134,,,,,,,,,,,,,,,,
1701602135,,,,,,,,,,,,,,,,
1701602136,,,,,,,,,,,,,,,,
1701602137,,,,,,,,,,,,,,,,
1701602138,,,,,,,,,,,,,,,,
1701602139,,,,,,,,,,,,,,,,
1701602140,,,,,,,,,,,,,,,,
1701602141,,,,,,,,,,,,,,,,
1701602142,,,,,,,,,,,,,,,,
1701602143,,,,,,,,,,,,,,,,
1701602144,,,,,,,,,,,,,,,,
1701602145,,,,,,,,,,,,,,,,
1701602146,,,,,,,,,,,,,,,,
1701602147,,,,,,,,,,,,,,,,
1701602148,,,,,,,,,,,,,,,,
1701602149,,,,,,,,,,,,,,,,
1701602150,,,,,,,,,,,,,,,,
1701602151,,,,,,,,,,,,,,,,
1701602152,,,,,,,,,,,,,,,,
1701602153,,,,,,,,,,,,,,,,
1701602154,,,,,,,,,,,,,,,,
1701602155,,,,,,,,,,,,,,,,
1701602156,,,,,,,,,,,,,,,,
1701602157,,,,,,,,,,,,,,,,
1701602158,,,,,,,,,,,,,,,,
1701602159,,,,,,,,,,,,,,,,
1701602160,,,,,,,,,,,,,,,,
1701602161,,,,,,,,,,,,,,,,
1701602162,,,,,,,,,,,,,,,,
1701602163,,,,,,,,,,,,,,,,
1701602164,,,,,,,,,,,,,,,,
1701602165,,,,,,,,,,,,,,,,
1701602166,,,,,,,,,,,,,,,,
1701602167,,,,,,,,,,,,,,,,
1701602168,,,,,,,,,,,,,,,,
1701602169,,,,,,,,,,,,,,,,
1701602170,,,,,,,,,,,,,,,,
1701602171,,,,,,,,,,,,,,,,
1701602172,,,,,,,,,,,,,,,,
1701602173,,,,,,,,,,,,,,,,
1701602174,,,,,,,,,,,,,,,,
1701602175,,,,,,,,,,,,,,,,
1701602176,,,,,,,,,,,,,,,,
1701602177,,,,,,,,,,,,,,,,
1701602178,,,,,,,,,,,,,,,,
1701602179,,,,,,,,,,,,,,,,
1701602180,,,,,,,,,,,,,,,,
1701602181,,,,,,,,,,,,,,,,
1701602182,,,,,,,,,,,,,,,,
1701602183,,,,,,,,,,,,,,,,
1701602184,,,,,,,,,,,,,,,,
1701602185,,,,,,,,,,,,,,,,
1701602186,,,,,,,,,,,,,,,,
1701602187,,,,,,,,,,,,,,,,
1701602188,,,,,,,,,,,,,,,,
1701602189,,,,,,,,,,,,,,,,
1701602190,,,,,,,,,,,,,,,,
1701602191,,,,,,,,,,,,,,,,
1701602192,,,,,,,,,,,,,,,,
1701602193,,,,,,,,,,,,,,,,
1701602194,,,,,,,,,,,,,,,,
1701602195,,,,,,,,,,,,,,,,
1701602197,,,,,,,,,,,,,,,,
1701602198,,,,,,,,,,,,,,,,
1701602199,,,,,,,,,,,,,,,,
1701602200,,,,,,,,,,,,,,,,
1701602201,,,,,,,,,,,,,,,,
1701602202,,,,,,,,,,,,,,,,
1701602203,,,,,,,,,,,,,,,,
1701602204,,,,,,,,,,,,,,,,
1701602205,,,,,,,,,,,,,,,,
1701602207,,,,,,,,,,,,,,,,
1701602208,,,,,,,,,,,,,,,,
1701602211,,,,,,,,,,,,,,,,
1701602212,,,,,,,,,,,,,,,,
1701602213,,,,,,,,,,,,,,,,
1701602214,,,,,,,,,,,,,,,,
1701602215,,,,,,,,,,,,,,,,
1701602216,,,,,,,,,,,,,,,,
1701602217,,,,,,,,,,,,,,,,
1701602218,,,,,,,,,,,,,,,,
1701602219,,,,,,,,,,,,,,,,
1701602220,,,,,,,,,,,,,,,,
1701602221,,,,,,,,,,,,,,,,
1701602222,,,,,,,,,,,,,,,,
1701602223,,,,,,,,,,,,,,,,
1701602224,,,,,,,,,,,,,,,,
1701602225,,,,,,,,,,,,,,,,
1701602226,,,,,,,,,,,,,,,,
1701602227,,,,,,,,,,,,,,,,
1701602228,,,,,,,,,,,,,,,,
1701602229,,,,,,,,,,,,,,,,
1701602230,,,,,,,,,,,,,,,,
1701602231,,,,,,,,,,,,,,,,
1701602232,,,,,,,,,,,,,,,,
1701602233,,,,,,,,,,,,,,,,
1701602234,,,,,,,,,,,,,,,,
1701602235,,,,,,,,,,,,,,,,
1701602236,,,,,,,,,,,,,,,,
1701602237,,,,,,,,,,,,,,,,
1701602238,,,,,,,,,,,,,,,,
1701602239,,,,,,,,,,,,,,,,
1701602240,,,,,,,,,,,,,,,,
1701602241,,,,,,,,,,,,,,,,
1701602242,,,,,,,,,,,,,,,,
1701602243,,,,,,,,,,,,,,,,
1701602244,,,,,,,,,,,,,,,,
1701602245,,,,,,,,,,,,,,,,
1701602246,,,,,,,,,,,,,,,,
1701602247,,,,,,,,,,,,,,,,
1701602248,,,,,,,,,,,,,,,,
1701602249,,,,,,,,,,,,,,,,
1701602250,,,,,,,,,,,,,,,,
1701602251,,,,,,,,,,,,,,,,
1701602252,,,,,,,,,,,,,,,,
1701602253,,,,,,,,,,,,,,,,
1701602254,,,,,,,,,,,,,,,,
1701602255,,,,,,,,,,,,,,,,
1701602256,,,,,,,,,,,,,,,,
1701602257,,,,,,,,,,,,,,,,
1701602258,,,,,,,,,,,,,,,,
1701602259,,,,,,,,,,,,,,,,
1701602260,,,,,,,,,,,,,,,,
1701602261,,,,,,,,,,,,,,,,
1701602262,,,,,,,,,,,,,,,,
1701602263,,,,,,,,,,,,,,,,
1701602264,,,,,,,,,,,,,,,,
1701602265,,,,,,,,,,,,,,,,
1701602266,,,,,,,,,,,,,,,,
1701602267,,,,,,,,,,,,,,,,
1701602268,,,,,,,,,,,,,,,,
1701602269,,,,,,,,,,,,,,,,
1701602270,,,,,,,,,,,,,,,,
1701602271,,,,,,,,,,,,,,,,
1701602272,,,,,,,,,,,,,,,,
1701602273,,,,,,,,,,,,,,,,
1701602274,,,,,,,,,,,,,,,,
1701602275,,,,,,,,,,,,,,,,
1701602276,,,,,,,,,,,,,,,,
1701602277,,,,,,,,,,,,,,,,
1701602278,,,,,,,,,,,,,,,,
1701602279,,,,,,,,,,,,,,,,
1701602280,,,,,,,,,,,,,,,,
1701602281,,,,,,,,,,,,,,,,
1701602282,,,,,,,,,,,,,,,,
1701602283,,,,,,,,,,,,,,,,
1701602284,,,,,,,,,,,,,,,,
1701602285,,,,,,,,,,,,,,,,
1701602286,,,,,,,,,,,,,,,,
1701602287,,,,,,,,,,,,,,,,
1701602288,,,,,,,,,,,,,,,,
1701602289,,,,,,,,,,,,,,,,
1701602290,,,,,,,,,,,,,,,,
1701602291,,,,,,,,,,,,,,,,
1701602292,,,,,,,,,,,,,,,,
1701602293,,,,,,,,,,,,,,,,
1701602294,,,,,,,,,,,,,,,,
1701602295,,,,,,,,,,,,,,,,
1701602296,,,,,,,,,,,,,,,,
1701602297,,,,,,,,,,,,,,,,
1701602298,,,,,,,,,,,,,,,,
1701602299,,,,,,,,,,,,,,,,
1701602300,,,,,,,,,,,,,,,,
1701602301,,,,,,,,,,,,,,,,
1701602302,,,,,,,,,,,,,,,,
1701602303,,,,,,,,,,,,,,,,
1701602304,,,,,,,,,,,,,,,,
1701602305,,,,,,,,,,,,,,,,
1701602306,,,,,,,,,,,,,,,,
1701602307,,,,,,,,,,,,,,,,
1701602308,,,,,,,,,,,,,,,,
1701602309,,,,,,,,,,,,,,,,
1701602310,,,,,,,,,,,,,,,,
1701602311,,,,,,,,,,,,,,,,
1701602312,,,,,,,,,,,,,,,,
1701602313,,,,,,,,,,,,,,,,
1701602314,,,,,,,,,,,,,,,,
1701602315,,,,,,,,,,,,,,,,
1701602316,,,,,,,,,,,,,,,,
1701602317,,,,,,,,,,,,,,,,
1701602318,,,,,,,,,,,,,,,,
1701602319,,,,,,,,,,,,,,,,
1701602320,,,,,,,,,,,,,,,,
1701602321,,,,,,,,,,,,,,,,
1701602322,,,,,,,,,,,,,,,,
1701602323,,,,,,,,,,,,,,,,
1701602324,,,,,,,,,,,,,,,,
1701602325,,,,,,,,,,,,,,,,
1701602326,,,,,,,,,,,,,,,,
1701602327,,,,,,,,,,,,,,,,
1701602328,,,,,,,,,,,,,,,,
1701602329,,,,,,,,,,,,,,,,
1701602330,,,,,,,,,,,,,,,,
1701602331,,,,,,,,,,,,,,,,
1701602332,,,,,,,,,,,,,,,,
1701602333,,,,,,,,,,,,,,,,
1701602334,,,,,,,,,,,,,,,,
1701602335,,,,,,,,,,,,,,,,
1701602336,,,,,,,,,,,,,,,,
1701602337,,,,,,,,,,,,,,,,
1701602338,,,,,,,,,,,,,,,,
1701602339,,,,,,,,,,,,,,,,
1701602340,,,,,,,,,,,,,,,,
1701602341,,,,,,,,,,,,,,,,
1701602342,,,,,,,,,,,,,,,,
1701602343,,,,,,,,,,,,,,,,
1701602344,,,,,,,,,,,,,,,,
1701602345,,,,,,,,,,,,,,,,
1701602348,,,,,,,,,,,,,,,,
1701602349,,,,,,,,,,,,,,,,
1701602350,,,,,,,,,,,,,,,,
1701602351,,,,,,,,,,,,,,,,
1701602352,,,,,,,,,,,,,,,,
1701602353,,,,,,,,,,,,,,,,
1701602354,,,,,,,,,,,,,,,,
1701602355,,,,,,,,,,,,,,,,
1701602356,,,,,,,,,,,,,,,,
1701602357,,,,,,,,,,,,,,,,
1701602358,,,,,,,,,,,,,,,,
1701602359,,,,,,,,,,,,,,,,
1701602360,,,,,,,,,,,,,,,,
1701602361,,,,,,,,,,,,,,,,
1701602362,,,,,,,,,,,,,,,,
1701602363,,,,,,,,,,,,,,,,
1701602364,,,,,,,,,,,,,,,,
1701602365,,,,,,,,,,,,,,,,
1701602366,,,,,,,,,,,,,,,,
1701602367,,,,,,,,,,,,,,,,
1701602368,,,,,,,,,,,,,,,,
1701602369,,,,,,,,,,,,,,,,
1701602370,,,,,,,,,,,,,,,,
1701602371,,,,,,,,,,,,,,,,
1701602372,,,,,,,,,,,,,,,,
1701602373,,,,,,,,,,,,,,,,
1701602374,,,,,,,,,,,,,,,,
1701602375,,,,,,,,,,,,,,,,
1701602376,,,,,,,,,,,,,,,,
1701602377,,,,,,,,,,,,,,,,
1701602378,,,,,,,,,,,,,,,,
1701602379,,,,,,,,,,,,,,,,
1701602380,,,,,,,,,,,,,,,,
1701602381,,,,,,,,,,,,,,,,
1701602382,,,,,,,,,,,,,,,,
1701602383,,,,,,,,,,,,,,,,
1701602384,,,,,,,,,,,,,,,,
1701602385,,,,,,,,,,,,,,,,
1701602386,,,,,,,,,,,,,,,,
1701602387,,,,,,,,,,,,,,,,
1701602388,,,,,,,,,,,,,,,,
1701602389,,,,,,,,,,,,,,,,
1701602390,,,,,,,,,,,,,,,,
1701602391,,,,,,,,,,,,,,,,
1701602392,,,,,,,,,,,,,,,,
1701602393,,,,,,,,,,,,,,,,
1701602394,,,,,,,,,,,,,,,,
1701602395,,,,,,,,,,,,,,,,
1701602396,,,,,,,,,,,,,,,,
1701602397,,,,,,,,,,,,,,,,
1701602398,,,,,,,,,,,,,,,,
1701602399,,,,,,,,,,,,,,,,
1701602400,,,,,,,,,,,,,,,,
1701602401,,,,,,,,,,,,,,,,
1701602402,,,,,,,,,,,,,,,,
1701602403,,,,,,,,,,,,,,,,
1701602404,,,,,,,,,,,,,,,,
1701602405,,,,,,,,,,,,,,,,
1701602406,,,,,,,,,,,,,,,,
1701602407,,,,,,,,,,,,,,,,
1701602408,,,,,,,,,,,,,,,,
1701602409,,,,,,,,,,,,,,,,
1701602410,,,,,,,,,,,,,,,,
1701602411,,,,,,,,,,,,,,,,
1701602412,,,,,,,,,,,,,,,,
1701602413,,,,,,,,,,,,,,,,
1701602414,,,,,,,,,,,,,,,,
1701602415,,,,,,,,,,,,,,,,
1701602416,,,,,,,,,,,,,,,,
1701602417,,,,,,,,,,,,,,,,
1701602418,,,,,,,,,,,,,,,,
1701602419,,,,,,,,,,,,,,,,
1701602420,,,,,,,,,,,,,,,,
1701602421,,,,,,,,,,,,,,,,
1701602422,,,,,,,,,,,,,,,,
1701602423,,,,,,,,,,,,,,,,
1701602424,,,,,,,,,,,,,,,,
1701602425,,,,,,,,,,,,,,,,
1701602426,,,,,,,,,,,,,,,,
1701602427,,,,,,,,,,,,,,,,
1701602428,,,,,,,,,,,,,,,,
1701602429,,,,,,,,,,,,,,,,
1701602430,,,,,,,,,,,,,,,,
1701602431,,,,,,,,,,,,,,,,
1701602432,,,,,,,,,,,,,,,,
1701602433,,,,,,,,,,,,,,,,
1701602434,,,,,,,,,,,,,,,,
1701602435,,,,,,,,,,,,,,,,
1701602436,,,,,,,,,,,,,,,,
1701602437,,,,,,,,,,,,,,,,
1701602438,,,,,,,,,,,,,,,,
1701602439,,,,,,,,,,,,,,,,
1701602440,,,,,,,,,,,,,,,,
1701602441,,,,,,,,,,,,,,,,
1701602442,,,,,,,,,,,,,,,,
1701602443,,,,,,,,,,,,,,,,
1701602444,,,,,,,,,,,,,,,,
1701602445,,,,,,,,,,,,,,,,
1701602446,,,,,,,,,,,,,,,,
1701602447,,,,,,,,,,,,,,,,
1701602448,,,,,,,,,,,,,,,,
1701602449,,,,,,,,,,,,,,,,
1701602450,,,,,,,,,,,,,,,,
1701602451,,,,,,,,,,,,,,,,
1701602452,,,,,,,,,,,,,,,,
1701602453,,,,,,,,,,,,,,,,
1701602454,,,,,,,,,,,,,,,,
1701602455,,,,,,,,,,,,,,,,
1701602456,,,,,,,,,,,,,,,,
1701602457,,,,,,,,,,,,,,,,
1701602458,,,,,,,,,,,,,,,,
1701602459,,,,,,,,,,,,,,,,
1701602460,,,,,,,,,,,,,,,,
1701602461,,,,,,,,,,,,,,,,
1701602462,,,,,,,,,,,,,,,,
1701602463,,,,,,,,,,,,,,,,
1701602464,,,,,,,,,,,,,,,,
1701602465,,,,,,,,,,,,,,,,
1701602466,,,,,,,,,,,,,,,,
1701602467,,,,,,,,,,,,,,,,
1701602468,,,,,,,,,,,,,,,,
1701602469,,,,,,,,,,,,,,,,
1701602470,,,,,,,,,,,,,,,,
1701602471,,,,,,,,,,,,,,,,
1701602472,,,,,,,,,,,,,,,,
1701602473,,,,,,,,,,,,,,,,
1701602474,,,,,,,,,,,,,,,,
1701602475,,,,,,,,,,,,,,,,
1701602476,,,,,,,,,,,,,,,,
1701602477,,,,,,,,,,,,,,,,
1701602478,,,,,,,,,,,,,,,,
1701602479,,,,,,,,,,,,,,,,
1701602480,,,,,,,,,,,,,,,,
1701602481,,,,,,,,,,,,,,,,
1701602482,,,,,,,,,,,,,,,,
1701602483,,,,,,,,,,,,,,,,
1701602484,,,,,,,,,,,,,,,,
1701602485,,,,,,,,,,,,,,,,
1701602486,,,,,,,,,,,,,,,,
1701602487,,,,,,,,,,,,,,,,
1701602488,,,,,,,,,,,,,,,,
1701602489,,,,,,,,,,,,,,,,
1701602490,,,,,,,,,,,,,,,,
1701602491,,,,,,,,,,,,,,,,
1701602492,,,,,,,,,,,,,,,,
1701602493,,,,,,,,,,,,,,,,
1701602494,,,,,,,,,,,,,,,,
1701602495,,,,,,,,,,,,,,,,
1701602496,,,,,,,,,,,,,,,,
1701602497,,,,,,,,,,,,,,,,
1701602498,,,,,,,,,,,,,,,,
1701602499,,,,,,,,,,,,,,,,
1701602500,,,,,,,,,,,,,,,,
1701602501,,,,,,,,,,,,,,,,
1701602502,,,,,,,,,,,,,,,,
1701602503,,,,,,,,,,,,,,,,
1701602504,,,,,,,,,,,,,,,,
1701602505,,,,,,,,,,,,,,,,
1701602506,,,,,,,,,,,,,,,,
1701602507,,,,,,,,,,,,,,,,
1701602508,,,,,,,,,,,,,,,,
1701602509,,,,,,,,,,,,,,,,
1701602510,,,,,,,,,,,,,,,,
1701602511,,,,,,,,,,,,,,,,
1701602512,,,,,,,,,,,,,,,,
1701602513,,,,,,,,,,,,,,,,
1701602514,,,,,,,,,,,,,,,,
1701602515,,,,,,,,,,,,,,,,
1701602516,,,,,,,,,,,,,,,,
1701602517,,,,,,,,,,,,,,,,
1701602518,,,,,,,,,,,,,,,,
1701602519,,,,,,,,,,,,,,,,
1701602520,,,,,,,,,,,,,,,,
1701602521,,,,,,,,,,,,,,,,
1701602522,,,,,,,,,,,,,,,,
1701602523,,,,,,,,,,,,,,,,
1701602524,,,,,,,,,,,,,,,,
1701602525,,,,,,,,,,,,,,,,
1701602526,,,,,,,,,,,,,,,,
1701602527,,,,,,,,,,,,,,,,
1701602528,,,,,,,,,,,,,,,,
1701602529,,,,,,,,,,,,,,,,
1701602530,,,,,,,,,,,,,,,,
1701602531,,,,,,,,,,,,,,,,
1701602532,,,,,,,,,,,,,,,,
1701602533,,,,,,,,,,,,,,,,
1701602534,,,,,,,,,,,,,,,,
1701602535,,,,,,,,,,,,,,,,
1701602536,,,,,,,,,,,,,,,,
1701602537,,,,,,,,,,,,,,,,
1701602538,,,,,,,,,,,,,,,,
1701602539,,,,,,,,,,,,,,,,
1701602540,,,,,,,,,,,,,,,,
1701602541,,,,,,,,,,,,,,,,
1701602542,,,,,,,,,,,,,,,,
1701602543,,,,,,,,,,,,,,,,
1701602544,,,,,,,,,,,,,,,,
1701602545,,,,,,,,,,,,,,,,
1701602546,,,,,,,,,,,,,,,,
1701602547,,,,,,,,,,,,,,,,
1701602548,,,,,,,,,,,,,,,,
1701602549,,,,,,,,,,,,,,,,
1701602550,,,,,,,,,,,,,,,,
1701602551,,,,,,,,,,,,,,,,
1701602552,,,,,,,,,,,,,,,,
1701602553,,,,,,,,,,,,,,,,
1701602554,,,,,,,,,,,,,,,,
1701602555,,,,,,,,,,,,,,,,
1701602556,,,,,,,,,,,,,,,,
1701602557,,,,,,,,,,,,,,,,
1701602558,,,,,,,,,,,,,,,,
1701602559,,,,,,,,,,,,,,,,
1701602560,,,,,,,,,,,,,,,,
1701602561,,,,,,,,,,,,,,,,
1701602562,,,,,,,,,,,,,,,,
1701602563,,,,,,,,,,,,,,,,
1701602564,,,,,,,,,,,,,,,,
1701602565,,,,,,,,,,,,,,,,
1701602566,,,,,,,,,,,,,,,,
1701602567,,,,,,,,,,,,,,,,
1701602568,,,,,,,,,,,,,,,,
1701602569,,,,,,,,,,,,,,,,
1701602570,,,,,,,,,,,,,,,,
1701602571,,,,,,,,,,,,,,,,
1701602572,,,,,,,,,,,,,,,,
1701602573,,,,,,,,,,,,,,,,
1701602574,,,,,,,,,,,,,,,,
1701602575,,,,,,,,,,,,,,,,
1701602576,,,,,,,,,,,,,,,,
1701602577,,,,,,,,,,,,,,,,
1701602578,,,,,,,,,,,,,,,,
1701602579,,,,,,,,,,,,,,,,
1701602580,,,,,,,,,,,,,,,,
1701602581,,,,,,,,,,,,,,,,
1701602582,,,,,,,,,,,,,,,,
1701602583,,,,,,,,,,,,,,,,
1701602584,,,,,,,,,,,,,,,,
1701602585,,,,,,,,,,,,,,,,
1701602586,,,,,,,,,,,,,,,,
1701602587,,,,,,,,,,,,,,,,
1701602588,,,,,,,,,,,,,,,,
1701602589,,,,,,,,,,,,,,,,
1701602590,,,,,,,,,,,,,,,,
1701602591,,,,,,,,,,,,,,,,
1701602592,,,,,,,,,,,,,,,,
1701602593,,,,,,,,,,,,,,,,
1701602594,,,,,,,,,,,,,,,,
1701602595,,,,,,,,,,,,,,,,
1701602596,,,,,,,,,,,,,,,,
1701602597,,,,,,,,,,,,,,,,
1701602598,,,,,,,,,,,,,,,,
1701602599,,,,,,,,,,,,,,,,
1701602600,,,,,,,,,,,,,,,,
1701602601,,,,,,,,,,,,,,,,
1701602602,,,,,,,,,,,,,,,,
1701602603,,,,,,,,,,,,,,,,
1701602604,,,,,,,,,,,,,,,,
1701602605,,,,,,,,,,,,,,,,
1701602606,,,,,,,,,,,,,,,,
1701602607,,,,,,,,,,,,,,,,
1701602608,,,,,,,,,,,,,,,,
1701602609,,,,,,,,,,,,,,,,
1701602610,,,,,,,,,,,,,,,,
1701602611,,,,,,,,,,,,,,,,
1701602612,,,,,,,,,,,,,,,,
1701602613,,,,,,,,,,,,,,,,
1701602614,,,,,,,,,,,,,,,,
1701602615,,,,,,,,,,,,,,,,
1701602616,,,,,,,,,,,,,,,,
1701602617,,,,,,,,,,,,,,,,
1701602618,,,,,,,,,,,,,,,,
1701602619,,,,,,,,,,,,,,,,
1701602620,,,,,,,,,,,,,,,,
1701602621,,,,,,,,,,,,,,,,
1701602622,,,,,,,,,,,,,,,,
1701602623,,,,,,,,,,,,,,,,
1701602624,,,,,,,,,,,,,,,,
1701602625,,,,,,,,,,,,,,,,
1701602626,,,,,,,,,,,,,,,,
1701602627,,,,,,,,,,,,,,,,
1701602628,,,,,,,,,,,,,,,,
1701602629,,,,,,,,,,,,,,,,
1701602630,,,,,,,,,,,,,,,,
1701602631,,,,,,,,,,,,,,,,
1701602632,,,,,,,,,,,,,,,,
1701602633,,,,,,,,,,,,,,,,
